	X13_12N_N_N_2	X13_18S_H_C_0	X13_22N_H_N_2	X13_23N_N_N_1	X13_3N_N_N_1	X13_4S_H_C_2	X13_6N_N_N_1	X13_8N_N_N_0	X14_15N_H_N_0	X14_16S_H_C_1	X14_1N_H_N_1	X14_23S_N_C_1	X14_3N_N_N_1	X14_3S_N_C_1	X14_4N_H_N_2	X14_4S_H_C_2
OTU_664	0	0.852821259173698	0.253995136609042	0.580674728646865	0.190630270798559	0.129644314179573	0.232672162450839	0	0.548218736283825	0.286952430635576	1.25985239955685	0.102799903484731	0.183761783769504	0	0	0.322715761991074
OTU_691	0.102420590797176	0.399624967153666	0.404878691179084	0.139479639871621	1.32834277885492	1.4911177930275	0.462053067809351	0.175660334340383	0.303143777541086	0.392251067538356	0.972599769291523	0.33261159462617	0.437020283462546	0.100491961229578	0	0.164330096775416
OTU_807	0	0.400198707911347	2.21796571464948	0.396755207961465	0.238283915540842	0.618272330050132	0.497213547849426	0.729095001269986	0.554698625350903	1.02922826629762	0.795276466516654	0.565620639234399	0.796447231837641	0	0.111998024646539	0.522906480379333
OTU_843	0.137057434912526	0.422095395121314	0.406658960793121	0	0.978316982918675	1.59366189287722	0.145581271149643	0.842610175740997	0.602318748309113	0.261899947476418	1.94233423237969	0	0.513495458488106	0.122779023397134	0.0885999007331461	1.44001979199645
OTU_819	0.456889577788136	0	0.224694399386474	0.320144723008479	0	0.0941936128446591	0.254310734855642	0	0.0790043083773667	0	0.278351849527595	0.11124284235448	0.411648967161422	0	0	0
OTU_83	0	0	0	0.112453300334851	0.149526766422513	0	0	0	0	0.204239415973431	0	0	0	0	0.113765064678332	0
OTU_7378	0	0	0	0.222968929709977	0	0	0	0.12312646800532	0	0.074128875397215	0	0	0	0	0	0
OTU_721	0.196626682496608	0.833725864626091	0	0	0	0	0	0.0806561316593207	0	0.84485841412106	0	0	0.0668166083112055	0.0721448235270978	0.385043260458532	0
OTU_828	0.510276218784301	0.112215001671614	0.618733446542042	0.493328326002243	0.128243452570434	0.383493586475581	0.175881626782806	0.235205718396618	0.333756034648924	0	0.319554021780407	0.128035256977343	0.112788189724759	0.134365746366059	0.117362928506987	0
OTU_865	0.218450905019402	0.237312584847976	1.14514048151519	0.734792210646048	0.589361651149634	0	0.847554152937583	0.452805382033414	0.290352738434847	0.874516020801345	0.469099250257477	0	0.392400112997045	0.527163296331703	0.0638245184974927	0.529916187246336
OTU_2279	0	0.197194200981003	0	0	0.231625135610159	0.0947697366754922	0.0919156281147523	0.0824901122372545	0.312136028250695	0.384884371246636	0.486345108603141	0.45836839052047	0	0.343586278878878	0.201636801891726	0.164957333926514
OTU_6816	0	0	0	0.195016320010003	0	0	0	0	0	0.0843997466620329	0	0	0	0	0	0
OTU_76	0	0	0	0	0	0	0	0.0934987196906551	0.167131527415274	0.137338955161102	0.0942057095375487	0	0	0	0.0950918085821005	0
OTU_4372	0	0.204503421666557	0	0.129837100297201	0.459009008099839	0.29294866391233	0.132650252313444	0.109668025272484	0.200352310055412	0.247644112704375	0.112178982628361	0	0.187592079967839	0.0933393883330911	0.222257472313721	0
OTU_4715	0	0.13872533506831	0	0	0.202105673288975	0	0	0	0.119115988211051	0.238899767159944	0	0	0	0	0	0.100319665819685
OTU_6356	0	0	0	0	0	0	0	0	0	0.140201763550837	0	0	0.11453143167775	0	0	0
OTU_760	0	0	0.122932977727586	0.089613554682734	0.131385684006352	0	0	0.203805611681133	0.175682400947742	0.0858943340506105	0.296648549767235	0	0	0	0	0.490247020770544
OTU_8690	0	0	0.171285494921691	0.209226207722011	0	0	0	0	0	0.128515717612221	0.202749575064566	0.220112686197252	0.102977840269183	0	0.101273450238377	0
OTU_787	0	0	0.0856877076340123	0	0	0	0	0.160655629632315	0	0	0.708567800230817	0	0	0	0	0
OTU_773	0	0	0.121758938702992	0.364830183343249	0.104762987306301	0	0	0	0	0.0723529338775009	0	0	0.101126090958135	0.0881447578676794	0	0
OTU_7802	0	0	0.523381860759474	0	0.11814069597955	0.161705506046853	0.0790587872108961	0.138423070548855	0	0	0	0	0.0788060450101725	0	0	0
OTU_2147	0	0	0.0874396495744866	0	0	0.124227782831091	0	0.118722884770072	0	0	0	0	0.174309484981883	0	0	0.104354750592796
OTU_494	0	0.256911809885126	0.128888035108113	0.0965289593573164	0	0	0	0.509336707507548	0.764126951926966	0.620098863669796	1.43393306271755	0	0.179003647337183	0.18287985499013	1.06488392795151	0.240635189776141
OTU_1347	0.104570780671494	0.0849280439638973	0	0	0	0	0	0	0	0	0	0	0	0.18521964836771	0	0
OTU_2754	0	0.18873778536846	0.181488714395807	0	0	0.0805889354133037	0	0	0	0	0	0.0759710153441048	0	0	0	0
OTU_4409	0	0	0	0.107746469502622	0	0.186220712415826	0	0	0	0	0	0	0	0.0891761871003931	0	0
OTU_4963	0	0.122033271678338	0	0.102253019664709	0	0.101114860274894	0	0.112905167282307	0.218849456171298	0	0.12070589825796	0	0.103540797683041	0	0.122073870665423	0
OTU_8008	0	0.138622084516086	0	0	0	0.117933114283	0	0.129961483968675	0.236989494757754	0	0.136158689567093	0	0.120498055989928	0	0.138332375989308	0
OTU_3502	0.0817184579815892	0	0	0	0	0.198714236716606	0	0	0	0	0	0	0.277063510944126	0.0851848980706048	0.0821393005090247	0
OTU_79	0.0838647852251725	0.400471382035601	0.242807618871319	0.0678942431082467	0	0.0807374776705809	0.391344159328618	1.21174564443964	1.75874742891783	1.84007638200997	0.251428739059739	0.477714312555525	0	0.0787884625333727	0.0664300462946742	0.261174934848618
OTU_52602	0	0.104958814041176	0	0.153662690517151	0	0	0	0	0	0	0.0835823921252164	0	0.609796682057477	0.107279619831809	0.132446082137058	0
OTU_1594	0	0.0836536801853768	0	0	0	0	0	0	0.268536253847458	0	0.253159508662228	0	0	0	0.16119956538545	0.313733103880915
OTU_557	0.394199878676815	0.0988959291781817	0.497954357255262	0	0	0	1.20649062475721	0.325965001627003	0.103055657111912	1.95496143293215	1.16090085915201	0.268155911437282	0.19111977240324	0	0.317974124718049	0.152037141091347
OTU_592	0	0.172024674716586	0	0.311177334302891	0	0	0.200160877893756	0	0.0779020244976749	0.120075754281827	0.0770873369759695	0	0	0	0.203579838677478	0
OTU_2438	0	0	0	0	0	0	0	0.10451998387949	0	0	0.140532938423349	0	0	0.10673365442287	0	0
OTU_1783	0.114376314306896	0.128159878107457	0	0	0	0	0	0	0	0.0965120576358327	0	0	0	0	0	0
OTU_747	0.376692403969812	0.57188619183158	0.168139815937969	0	1.18654124975543	0.261098657999593	1.4004207613116	0.761664869836496	5.24980864899357	3.72080174880346	3.73805042250626	0	0	0.0942142500588071	2.06425924795688	0.440971306134265
OTU_877	1.06492318531543	2.24705523072943	0.872129275848715	0.443510661875909	0.634319296527347	0.141415710167549	1.33441275657078	0	0.863797713829571	0.680867065237862	0.739635846180128	0.530722576567321	0	1.43493275476971	1.90586142027413	0.158453439660465
OTU_8233	0	0	0	0.696804215978438	0.351161468611124	0.0830975856540257	0	0	0	0	0	0	0.320240124043239	1.17286523553656	0.133517721689496	0.0793874904979284
OTU_683	0.804447560455807	0	0	0.29192764273191	0	0	0.209249402716233	0.0933788665458654	0.613995605503556	0.391183449593928	0.288304490576613	0	0	0	0	0.867843492507783
OTU_1834	0	0.114607498680977	0	0	0	0	0	0	0	0.128323605795719	0	0	0	0.102297838130439	0.115386770019054	0.153132251884871
OTU_5117	0.270752247110265	0.7166486246412	0.196488445035911	0.107310653265079	0.319047440954891	0.295429356720266	0.330540743249656	0	0.340908506833223	0.0756972981439421	0	0	0.146892188149151	0.534869517601027	0.22787417862112	0.0908209484081566
OTU_1650	0	0	0.123945048212535	0	0	0	0	0	0	0	0	0	0	0	0	0.187460685371688
OTU_3559	0	0.163566202319663	0.234892240270211	0	0	0	0	0.0901007516397797	0.0735842533240056	0.213789902261859	0.0907029193216866	0	0.437338981429355	0	0.124845495607925	0.0925063290724976
OTU_4568	0	0.118087801914473	0	0	0.0802765275722111	0	0.196684264553255	0.109063411813976	0	0.136399037166259	0.107138375362838	0	0	0.162919839145111	0	0
OTU_4072	0.140006222164188	0	0.0985561004711831	0.140649366635773	0.444070560307663	0.0970981285604182	0	0.281090516925148	0.0768593640542485	0.28480854475133	0	0.304698086789155	0.257183643248779	0.220439800625975	0.112694754544221	0.100142680695282
OTU_684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0844629757781306	0
OTU_3823	0	0	0	0	0	0	0	0	0	0	0.0993723240371893	0.119767987708388	0	0	0	0
OTU_4331	0	0	0	0	0.17294442309322	0	0	0	0	0	0	0	0	0	0	0
OTU_323	0	0.368434861191867	0.0828187565265299	0.276427795242604	0	0	0.239278641130627	0	0.571256458298225	0.095387468424993	0.91843056033723	0	0.225071742063748	0	0.352727968465971	0.195658552343882
OTU_858	0	0	0.205815085914992	0	0.530556933343986	0	0	0	0.153843848621204	0	0.0967491558830222	0.0922310745473974	0	0	0	0
OTU_2655	0	0	0	0	0	0.41364363251465	0	0	0.153245689485512	0.35997930249105	0.274093460812226	0.0868834193322396	0	0.180775832341172	0	0.101322441502757
OTU_562	0	0.107581822920083	0	0	0	0	0	0	0	0	0.220848515960162	0	0	0	0.109373808694967	0.0886402795584282
OTU_81	0.300208892945746	0.390792858771052	0.37296776011033	0	0.605299409444517	0.168631859247294	0.579678975934053	0.223199161955835	0.543288144468532	0.700971307022348	0.1481305013997	0.116101817643033	0	0	0.308086203212553	0.246866329928229
OTU_1898	0	0.150626116744756	0	0.171051157019379	0	0	0	0	0.357132604490001	0.0933482120481342	0.199615926392938	0	0	0.0950403378641898	0.0866802164095338	0
OTU_6557	0	0	0.0978895908777418	0.240486385379464	0	0	0	0.149380923541495	0	0	0	0.104321575131547	0	0	0	0
OTU_467	0	0.244488450462448	0	0	0.0984536793875788	0	0	0	0	0	0	0.0991148219718971	0	0	0	0
OTU_1969	0.10022128345319	0	0.111671618273679	0.117486524075148	0	0	0	0	0	0.220114330706964	0.178899738046367	0	0.367451499760646	0.306220123988544	0.198799637193534	0.166059771570096
OTU_7104	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0966414905289828	0	0
OTU_7330	0	0	0.058300955414116	0.636284799183271	0	0	0	0	0	0	0	0	0	0	0	0
OTU_71	0.304435935587958	1.4981561179392	0.255510748612336	0.37527375596459	0.560768211092324	0	0.265775670419517	0	2.31869731652847	0	1.08441283763406	0	1.35744578162955	0	1.50300258368488	0.146403341310686
OTU_4130	0	0	0	0.123316396186297	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3182	0	0.0716693491262106	0	0.41016148146461	0	0	0	0	0.098357755669301	0	0	0	0	0.0780757977257799	0	0
OTU_2001	0.172914368094969	0.142685084293271	0	0	0	0.131154988425417	0	0.126918778997853	0.0884633127627381	0.177983591050464	0.0771513885009111	0.155526097730351	0	0	0.249468005399133	0.244034636380278
OTU_712	0	0.0740678636792882	0.122605388034637	0	0	0.163379591573429	0	0	0.432393163966725	0.0976860927054488	0.367232670964792	0.413798103507247	0.0991935863579467	0	0.076103197731646	0
OTU_181	0	0.0920901140757054	0	0	0	0	0	0	0.342925134519984	0.100444872722929	0	0	0	0.157903574819711	0.306389562894753	0
OTU_682	0.158499260456228	0.464229843960139	0.0980265062709382	0.0899427656025651	0.307770095714473	0	0.460569518136977	0	0.139976414562914	0	0.233555999911657	0	0	0.325001858636749	0.480699767513839	0
OTU_4713	0	0.109987658842292	0	0	0	0.222975731800465	0	0	0	0	0.117599669887095	0	0	0	0	0
OTU_2228	0	0.261817221380921	0	0	0.167523376693369	0	0	0.186489365719301	0	0.540381050530161	0.122689912953573	0.128060175266536	0.138642751688945	0.0937871193730158	0.188618110328542	0.438686804586567
OTU_63	0	0.324983658042643	0	0.278404527121886	0	0.227925023005519	0.0687832828848855	0.174388072834179	0	0.120558663202622	0.158809101718719	0	0	0	0	0.324741251842329
OTU_275	0.0925065489912172	0.387327902070244	0	0	0.134797733963432	0.155986292543308	0.152796349074851	0.35480498569087	0	0.138986785518751	0	0.474333769711017	0	0.0962393633270392	0	0
OTU_4365	0	0.066168444716085	0	0	0	0	0	0	0	0	0	0.0920835139081725	0	0.204560018209763	0	0
OTU_279	0.182590325856762	0.389816180736127	0.208058680838572	0.164514565263419	0.149560083734581	0	0.12580095587594	0	0	0	0	0	0.126993598424612	0.226681250435863	0.0859900319771036	0
OTU_6158	0.0889546793029212	0.244567984279761	0.0584739184441253	0.170885400526536	0.0521897522784707	0.243282533875471	0.40456167158195	0	0	0.2533975361925	0.231631786364644	0	0	0.103114721195676	0	0.0778491595125732
OTU_87	0	0.13164911815668	0.110031362662685	0.131448583424186	0	0.0295140594508992	0.140265885607084	0.273462137912875	1.01266282254454	0.122722812401328	0.184308766363671	0.194415765126382	0.0384165441511768	0.7128962292145	0.130280249140284	0
OTU_55	0	0	0	0.100914419562979	0	0	0	0.0814488792099769	0.333300834158654	0.156843562707588	0.636515947017534	0	0	0	0	0
OTU_757	0.0977299473191417	0	0.297491867041873	0.0932443413248771	0	0.0918862903082949	0	0	0	0.216844805085712	0.12788523737778	0.106206634418452	0	0	0.354448558436255	0
OTU_641	0	0.352198674517469	0	0	0.151201645890861	0.0515515155168976	0.081288844811944	0	0	0.136322234585879	0	0	0.07940880056916	0	0	0
OTU_6862	0.0829930721918112	0.0917739667677664	0	0.0729074983921765	0.410137735369129	0	0.17542802596334	0.30730994978758	0.142664352137312	0.321928215103222	0.106724263225664	0	0.092398832897897	0.096931815525766	0.197020675748253	0.0848564944066015
OTU_7051	0	0.133864661097332	0	0.255023426779899	0.233742973168117	0	0.10484868102831	0.081032752093992	0.161153939350385	0.221579779014822	0.142470302130613	0	0	0	0.136627044645549	0.0984188670185747
OTU_7966	0	0.237796993062143	0.0607259864640555	0.183889401958892	1.60655549779315	0	0.124654456478585	0.464483841094742	0.199757780579469	0.65218576335006	0.170079219596078	0	0.141982919053656	0.286890399593373	0.161213857412034	1.13815492488674
OTU_2829	0	0	0.193818851197992	0	0.110110966056433	0.0980364600517535	0.124488747421819	0	0	0	0	0.102881586958299	0	0	0	0
OTU_3010	0	0	0.0800333923830754	0.227458825252672	0	0.111675366277817	0	0.106118837107517	0	0	0	0.142726311144533	0.193097417071889	0.112957928206433	0	0
OTU_3086	0	0	0.1021020481364	0	0	0	0.120874652747055	0.260763624115718	0	0	0	0	0.148212945764589	0	0	0
OTU_882	0	0	0.0856877076340123	0	0	0.125010028422698	0	0	0	0	0	0	0.0792408953646451	0	0	0.101211376398164
OTU_511	0.260534830739341	0.271782284774364	0.263051480097178	0.373488028666761	0.0946768142807553	0.270575401173616	0	0.0703151699621972	0.251790335888467	0.156178284512298	0.677510978359833	0.0697818830451955	0	0.877121296199827	0.731059601192652	0.182873172436672
OTU_3969	0	0	0	0	0	0	0	0	0	0	0	0.0579828851909613	0	0	0	0
OTU_3068	0	0	0	0.167924508595703	0	0	0	0	0	0.0945726296971647	0	0.113963577935029	0	0	0	0
OTU_74	0	0.178065584505117	0	0	0	0.221022051321125	0	0.241142021277051	0.0969863707415988	0.264129492733025	0.405756001534614	0	0.0817164006475671	0.0865446729359969	0.286792670417037	0.132731169257138
OTU_928	0.197423414453147	0.0509761642160936	0.45629430911961	0	0.146906841034245	0.122676667575193	0	0	0	0.0612828442995315	0	0.110551380976725	0	0.0504849424245443	0.43535122151225	0
OTU_6198	0.257551286603223	0.0793607183695533	0.367172264292175	0.168677438405573	0	0.0780795080373792	0	0.16249114992251	0	0.0804191207614621	0	0	0.264167817017364	0	0	0
OTU_866	0.115409008265703	0.141538247943338	0	0.342471058261465	0.413833421908137	0	0	0.0535729878317053	0.29239839705862	0.374360036278882	1.04991557231943	0	0.0761492385648883	0.0942443654667514	0.379782198880468	0.574288616079759
OTU_88	0	0.860733035245586	0.459237084261119	0.305679274930988	0.199295406919087	0.159515270055584	0.347993719706501	1.09204213270213	1.03512033656805	1.25346132513367	0.969612727799869	0	0.120925459957689	0.185779099601672	1.24230086099581	0.56387844954809
OTU_7868	0	0	0	0	0	0	0.118895682705398	0	0	0	0	0	0	0	0	0
OTU_3022	0.0997571395045284	0.0825863145203031	0	0.351007074947753	0	0.0928278411808612	0.0819137717191109	0	0	0	0	0	0	0.312397961946792	0	0.0777013008594596
OTU_3440	0.130943467311822	0	0	0.12325218096986	0	0	0	0	0	0	0	0.15367766967296	0	0	0	0
OTU_3961	0	0	0	0.791763887739594	0	0	0	0.0718021204239286	0	0	0	0	0.430849946691268	0.0695031062680799	0	0
OTU_695	0.285989871476498	0	0.11878928757341	0	0.0756697334271135	0	0.113457818316179	0.430430217222731	1.36109854704738	0.72324312416335	0.512979133036744	0	0	0	0.916176724507494	0.13116043358541
OTU_905	0.882643281514013	3.41794253214364	0.356526128631073	0	0.992068568906773	2.62936119046098	0.872637324194415	0.982103074043038	1.65577644539944	2.17485530691619	1.82263163727016	0	0	0	2.12720912203981	2.66611971020502
OTU_910	1.13800029274953	1.01361065415683	0.104736947906588	0.199650775288206	0	0	0.217119532260062	0.174596017707663	0.223786820997154	1.13751883089069	0.325450036749524	0.0723574371909191	0.114019879770516	0.110011890113607	0.771102568860306	0.0882563508737104
OTU_839	0	0	0.203925717379631	0	0	0	0	0.14290683274286	0	0	0.0912455224251558	0	0	0	0	0
OTU_986	0	0.321607437376277	0.0787795937674622	0.0686082624389008	0	0.0986394833725802	1.56272612129109	0.069610627828531	0.697336001405493	0.159769036730059	1.92016843377879	0	0.195954640248321	0.0835445396874536	1.21392008968977	0.324132053994973
OTU_955	0	0	0	0	0	0	0	0	0	0.256449068228852	0.420186647245025	0	0	0	0	0
OTU_4245	0	0	0	0	0.142146498142162	0	0	0	0	0.0749325688908359	0	0.0939255753856194	0	0.0908806293265733	0	0
OTU_4974	0	0	0.128426131150873	0	0	0	0	0	0	0	0	0.131846851701725	0.121176879974638	0	0	0
OTU_478	0	0.149612238315907	0	0.123413767915299	0	0	0	0	0.0864295985092862	0	0	0	0.266387963425446	0	0.173036850741225	0.336288577544159
OTU_7058	0	0	0	0	0.431433665176776	0	0	0	0	0	0	0	0.0968719149360904	0	0	0
OTU_3906	0	0.126935922061657	0	0.0932938048367448	0	0.108628669746432	0.0688504813002832	0	0	0	0.150278054769416	0	0	0	0	0
OTU_2470	0	0	0	0	0	0	0	0	0	0.161852163096151	0	0.185278962130035	0	0.130279131563656	0	0
OTU_7625	0	0	0	0.0866021464389054	0.0856242292897298	0	0	0	0	0	0	0.178253908240388	0.221026785509657	0	0	0
OTU_1122	0.0645527154855146	0.0611181113133995	0.161266678584332	0.113718950796593	0.127967513542193	0.0696957616370834	0	0.0770149785583406	0	0.0696528941800538	0.0552340071966157	0.263381729602838	0.0695855023606349	0.0816170256414404	0.0592682596674325	0.0759331799567357
OTU_1277	0	0	0	0	0	0.123085629127715	0	0	0	0.0871357388696781	0	0	0	0.105369153935382	0	0.167811469053459
OTU_1421	0	0	0	0	0	0.096980568965699	0	0	0	0	0	0	0	0	0	0
OTU_144	0	0.204216684646234	0	0	0	0.271944333766584	0	0	0	0.0904415732351085	0	0.246590158617466	0	0.113291572269791	0	0
OTU_1450	0	0.238418232691865	0	0	0	0.128456738773796	0	0	0	0	0	0	0	0	0	0
OTU_1465	0	0.18128857357812	0	0	0	0.162697951714444	0	0	0	0	0.0882426512830124	0	0.156801370037708	0	0	0.0770620358260973
OTU_1493	0	0	0	0	0	0	0	0	0	0	0	0	0.110213007727074	0	0	0
OTU_1546	0	0	0	0	0	0	0	0.0735147686145135	0	0	0	0	0	0	0	0
OTU_1629	0	0	0	0	0	0	0	0	0	0	0.281752096572082	0	0	0.0910994323381069	0.191293664469805	0
OTU_1702	0.137343741044108	0	0.135194245633422	0.0872176328713551	0.20088317763769	0	0.135656980352212	0	0	0.145150505393312	0.0737516168514598	0	0	0	0.0935221696160979	0
OTU_1723	0	0.0846196870802786	0.0835212825014395	0.239317778346704	0	0	0	0.097691377976558	0	0	0	0.131477415219074	0	0	0	0
OTU_1732	0	0	0	0	0	0	0	0	0	0.173774741300261	0	0	0.233616170431045	0	0	0
OTU_175	0.084986918161667	0.19401376520107	0	0	0	0	0	0	0.512744561311672	0	0.0709248737878477	0	0	0	0	0
OTU_1833	0	0.145641613599641	0	0	0	0	0	0	0.132463296517654	0	0.088293872179668	0.0828320126962022	0	0	0.165205545602281	0
OTU_1889	0	0.137019000764449	0	0.146761434286375	0	0.0982087386417182	0	0	0	0	0	0.112446333037835	0	0.0894828197207148	0	0.0768040358053717
OTU_1920	0	0	0	0	0	0	0	0	0.0799048744047988	0	0	0	0	0.110741107239755	0	0
OTU_1952	0	0	0	0.0988617075337132	0	0.19096419113384	0.0726172671085175	0	0.0674753915976004	0.0616427612446246	0	0	0	0	0	0.0643512252249627
OTU_197	0	0	0	0.104955016734024	0.180246711809797	0	0	0	0.0824565573518561	0	0	0	0	0	0.129018688476555	0
OTU_1983	0	0	0	0	0	0	0	0	0	0.0879284249174888	0	0	0	0	0	0
OTU_1995	0	0	0	0.152583661400552	0	0	0	0.0864213459086594	0	0	0	0	0	0	0	0
OTU_2004	0	0	0	0.137413801098803	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2064	0.218551760885756	0	0.123590082337035	0	0.199755918883109	0.0999802339553763	0.126366853926657	0	0	0.140280563007843	0.094779363653149	0.284225701997201	0	0	0.134812810408721	0
OTU_2080	0	0.447291066207081	0.696863289103252	0.234439715160182	0	0.11819171799341	0	0.0803150389598463	0	0.128069937443662	0	0	0.189997185268708	0.0832492285453399	0.102364261811644	0
OTU_210	0	0	0	0.126336218821267	0	0	0.145347095084286	0	0	0.132737351182403	0	0.144799329368956	0	0	0.0871844330718867	0
OTU_2135	0	0	0	0	0	0	0	0	0	0	0	0	0.135297984254433	0	0	0
OTU_2171	0	0	0	0	0	0	0	0	0	0	0.126440213446728	0	0	0	0.0671427293701061	0
OTU_2232	0	0	0	0	0	0	0	0	0	0.107226156893617	0	0	0.10464767950618	0	0	0
OTU_2243	0	0	0.0869524627145255	0.0895111873757992	0	0	0	0	0	0	0	0.0976941589052213	0	0	0	0
OTU_227	0	0	0	0	0.0948950331261875	0	0	0	0	0.105902841940264	0	0.105106688462095	0	0	0	0.11795971812672
OTU_2285	0	0	0	0	0	0.0884619911771721	0	0	0	0	0	0	0	0	0	0
OTU_2319	0	0	0	0	0	0	0.105323811609652	0	0	0	0	0	0	0	0	0
OTU_233	0.0871285292884315	0.433027779044322	0	0.0877230643166546	0	0	0	0.297356101419524	0.297474704800994	0.153384684369839	0.919715553768726	0	0	0	0.328985910911178	0
OTU_2364	0	0.195471008979615	0.218496913318631	0.233411862430016	0.146617686968512	0.190467187630995	0.480662921309035	0.103431341946037	0.109997014019904	0.191214164498893	0.24399124687188	0	0	0	0	0.100872154581683
OTU_2403	0	0	0	0	0	0	0.0850844602089418	0	0	0	0	0	0	0	0	0
OTU_2529	0.17383499661492	0	0	0	0	0.150736250375604	0.141868665808531	0.172146964574552	0	0.246012866532518	0	0	0.109378895184783	0.103955629176684	0	0.109899359294395
OTU_2553	0.120273679246155	0	0	0	0	0	0	0	0.0670870201663223	0	0	0	0	0	0	0
OTU_2555	0	0	0.190335777825798	0	0	0	0	0	0	0.0592322652455454	0.0889731160643112	0.0687469978772428	0.119476753466185	0	0	0
OTU_2580	0.479143945507995	0.0919193206500277	0.372166813566679	0.554808351147304	0	0.173084782174012	0.438860227732036	0	0	0.10623682228525	0.124931612048907	0.248072723914225	0.188301401295281	0.0883989595822339	0.0979003337839385	0.110057248177952
OTU_258	0	0.0763908175365069	0	0.27068891420821	0	0	0.0745052862165493	0	0	0	0	0.0770846364054751	0.0820510038088722	0.292767118526972	0	0.0756692298284265
OTU_2621	0	0.0925389459951087	0	0	0.117765386346741	0	0	0	0	0	0	0	0	0	0.0962711457482376	0.124983236362891
OTU_2638	0	0	0	0	0	0	0	0.100905682874744	0	0	0	0.094402449561346	0	0.117427684570349	0	0
OTU_267	0.0808313957467412	0	0	0	0.286496764429958	0	0.208968584167768	0	0.0820180011181935	0.234821270844792	0.128069080803108	0.0740093963342483	0.24119203403191	0	0.0957574557602718	0.0645868031263375
OTU_2695	0	0.0915275994363278	0	0	0.123080905977964	0	0.0928603304983992	0	0	0	0.152289429276872	0.125693164886775	0	0	0.0998638227702917	0
OTU_2693	0	0.102464603402031	0	0	0	0	0	0	0	0.103335790403207	0	0	0	0	0	0
OTU_2758	0	0	0	0	0	0	0	0	0	0	0	0.120133996381129	0	0	0	0
OTU_276	0	0	0.0913094076810223	0.365715450702599	0.08812430499363	0	0	0	0	0.13645827625389	0	0.0851785907828766	0	0	0	0
OTU_2787	0	0	0	0	0.134428782152937	0	0	0	0	0	0	0	0	0	0	0
OTU_2780	0	0	0.115146620099511	0.124351689762807	0.166187901411104	0	0.223303712011305	0.139686528048621	0	0.100622701077423	0	0	0	0.148409949754111	0	0
OTU_2792	0	0.201211171260154	0.117786797688598	0	0	0	0	0	0	0.107956045212892	0.0811646498620425	0.160793508735482	0	0	0.306539432957755	0
OTU_2796	0	0	0.109318370381273	0	0	0	0	0	0.100831122036419	0	0	0.121905852877133	0	0	0	0
OTU_2812	0	0	0	0.107363144506369	0	0	0	0.0853519405658935	0.104508205138135	0.0860042498970436	0.11458259875603	0.0968952936014689	0	0.170774739714789	0	0
OTU_2844	0.127264364055276	0.0760706767740241	0	0	0.134782963603976	0.181933564470982	0.124182212757015	0.0904845604535828	0	0.0919779335533361	0.10505827729592	0	0.104841653642176	0	0	0.228501291969621
OTU_285	0	0.155445377036532	0.141376220198356	0	0	0	0	0	0.313477038751112	0.0757856209097731	0.276894674150476	0	0.159822075181456	0	0	0.269711691940371
OTU_2905	0	0	0.141597759855801	0	0	0	0	0	0	0.228498695355522	0	0	0	0	0	0
OTU_2902	0	0	0.111549073726463	0	0	0.115694524036631	0	0	0.186222874840522	0.161060597836304	0	0	0	0.0935215043511767	0	0.0784803966225497
OTU_296	0	0	0	0.113432716766785	0	0	0	0	0	0.0944576941000733	0	0	0.112126776053578	0	0	0
OTU_2949	0	0.108397627343068	0	0	0	0	0	0	0	0.0805711843690704	0	0.26512594185919	0	0	0	0.210300461092835
OTU_2965	0	0	0.097817630392615	0	0.122667345801719	0	0	0	0	0	0	0.181786878090915	0	0	0	0
OTU_3056	0	0	0	0.125864251756973	0	0	0	0	0.386256335352849	0.154265086697287	0.178276209708355	0	0	0	0	0
OTU_3092	0.0885047296850557	0	0.12023526601455	0	0.11363612535127	0	0	0	0	0	0	0	0	0	0.0996168362191124	0.213966430482309
OTU_310	0	0.463177752930909	0.465707659546273	0	0	0	0	0.26343887122974	0.189157136155916	0.296988633832063	0.0774443394154609	0	0	0.189696530866542	0	0.140409900103877
OTU_3104	0	0.126221143584093	0	0	0	0	0	0	0	0.134611864702569	0	0	0	0.199779928973092	0	0
OTU_3123	0	0	0.165315965274262	0.210709415929116	0.0906899012679648	0	0	0	0	0.0779659207338598	0	0.0884688113912936	0	0	0	0
OTU_3126	0.0872638753800622	0.107066747766522	0	0	0.112650828629567	0.0907035590153279	0	0	0	0.066067595528351	0	0	0	0.0945130966368445	0	0.191712434269017
OTU_3142	0	0	0.228406257298279	0.0622713691372518	0.181507333278331	0	0	0	0	0	0.541050415948862	0.16511937249762	0	0	0	0
OTU_3143	0	0	0	0	0	0.0837611204088816	0	0	0	0	0	0.213392897073001	0	0.146505225666316	0	0.203757632815441
OTU_3170	0	0	0.287035917776295	0	0	0	0	0.0649027621537953	0	0	0	0	0	0	0	0
OTU_3176	0	0	0	0	0	0	0	0	0	0	0	0.120128841123131	0.193795952725755	0.101220647854739	0	0
