node1	node2	X13_12N_N_N_2	X13_18S_H_C_0	X13_22N_H_N_2	X13_23N_N_N_1	X13_3N_N_N_1	X13_4S_H_C_2	X13_6N_N_N_1	X13_8N_N_N_0	X14_15N_H_N_0	X14_16S_H_C_1	X14_1N_H_N_1	X14_23S_N_C_1	X14_3N_N_N_1	X14_3S_N_C_1	X14_4N_H_N_2	X14_4S_H_C_2
OTU_1107	OTU_144	0	-0.204216684646234	0	0	0	-0.271944333766584	0	0	0	-0.0904415732351085	0	-0.246590158617466	0	-0.113291572269791	0	0
OTU_109	OTU_1441	0	0	0	0	-0.164063147586674	0	0	0	-0.0973560408499294	0	-0.139560885724992	0	0	0	0	0
OTU_1386	OTU_1441	0	-0.0611459421598932	0	0	-0.0776682420594966	-0.115358894985696	-0.133912250422069	0	0	0	0	0	0	-0.0677456839001114	0	0
OTU_1381	OTU_1446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1100	OTU_1438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.08070518140257	0
OTU_138	OTU_1438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_100	OTU_145	0	-0.179716864083025	0	0	0	0	-0.179466891689879	-0.147282560647251	-0.874892145205346	-0.216722384107851	-0.549125784131364	0	0	0	-0.158422723005388	0
OTU_13	OTU_145	-0.125194948901627	-0.149964603940596	-0.175801292287737	0	0	0	-0.304594754697828	0	-0.88415882447285	0	-0.0909215356408881	0	0	0	-0.0975242848977184	0
OTU_1222	OTU_1450	0	-0.238418232691865	0	0	0	-0.128456738773796	0	0	0	0	0	0	0	0	0	0
OTU_1058	OTU_1455	0	0	0	0	-0.113320816637027	-0.145202569706079	0	0	0	-0.125693353718627	0	0	-0.128940072540005	-0.116157997802574	0	0
OTU_1109	OTU_1455	0	0	-0.0753379656663435	0	0	-0.0742051341662675	0	0	0	-0.0977589233475217	0	0	0	0	-0.0839445507458847	-0.177473936455259
OTU_1406	OTU_146	0	0	0	0	0	0	0	0	0	-0.105835253575187	0	0	0	0	-0.104469435690163	0
OTU_1162	OTU_1465	0	-0.18128857357812	0	0	0	-0.162697951714444	0	0	0	0	0.0882426512830124	0	-0.156801370037708	0	0	0.0770620358260973
OTU_1011	OTU_1469	0	0	0	0	0	0	0	0	0	0	-0.262677556875628	0	0	0	0	0
OTU_1006	OTU_147	0	-0.0812481278475606	0	0	0	0	0	0	0	-0.117110467457404	0	0	0	0	0	-0.0708592477336852
OTU_112	OTU_147	-0.188466480668665	-0.355903402549123	-0.240701558632064	-0.120993376261527	0	-0.145311508375953	0	0	0	-0.311164718654746	0	0	0	0	0	-0.0831713280325092
OTU_117	OTU_1477	-0.214066461141661	0	-0.0969528070587199	0	0	0	-0.23894586110179	0	-0.224353380855281	-0.233137252781314	0	-0.122534150259738	0	0	-0.0870707408617857	0
OTU_1238	OTU_1477	0	0	-0.113529130523022	0	0	0	-0.0763820189001966	-0.177711683012938	0	0	0	0	0	0	0	0
OTU_1200	OTU_14772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10517	OTU_14773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_145	OTU_149	-0.227677721199165	-0.248586208080079	0	-0.134297458923581	0	0	-0.120915849379348	0	-0.416144339077672	-0.254475039539654	-0.176118847118792	0	-0.211989701980163	0	-0.353266886238684	-0.221395289780076
OTU_143	OTU_1492	0	-0.0888604183804651	0	0	0	0	0	-0.172694342198586	0	0	0	0	-0.172468580461338	0	0	0
OTU_1058	OTU_1493	0	0	0	0	0	0	0	0	0	0	0	0	-0.110213007727074	0	0	0
OTU_1221	OTU_1495	-0.0841474955498789	0	0	0	0	0	0	0	0	0	0	0	-0.0817332406998077	0	0	0
OTU_1119	OTU_1498	0	0	0	-0.0888068936450871	0	-0.121715830001128	-0.0813125618492557	0	0	0	0	0	0	0	0	0
OTU_136	OTU_1498	0	-0.183528098988581	0	0	0	-0.15033749829973	0	0	0	0	0	0	-0.0738366266824586	0	-0.12298278268958	0
OTU_14	OTU_1498	0	-0.0857536204459219	0	0	0	-0.261637897904972	0	0	-0.101987167458997	0	0	0	-0.0601335727541471	0	-0.165874416310339	0
OTU_145	OTU_1498	0	-0.148939622232808	0	0	0	0	0	0	-0.124695677393856	0	0	0	0	0	-0.15463669225551	0
OTU_117	OTU_15	0	0	0	-0.0677709743863256	0	-0.0964240697044347	0.0744499243240018	0	0	-0.114099546523686	-0.20801908992865	0	0	0	0	0
OTU_118	OTU_15	0	0	-0.169730917648237	0	0	-0.123534776805007	-0.0896406587042612	-0.157922538638164	0	0	-0.0776511132491597	0	0	0	0	0
OTU_133	OTU_15	0	0	-0.172756700881704	0	0	0	0.081663116611351	-0.111289423728028	0	0	-0.0808473939044513	0	0	0	0	0
OTU_1344	OTU_15	0	0	0	-0.250516428629754	0	-0.115697786620429	0.09371272841765	0	0	0	0	0	0	0	0	0
OTU_1385	OTU_15	0	0	-0.0955541070751833	-0.126608517621256	0	0	-0.149995804975487	0	0	0	-0.0933232457422566	0	0	0	0	0
OTU_141	OTU_15	0	0	0	0	0	0	0	-0.258906914803599	0	-0.0779631209135742	-0.0779819946836794	0	0	0	0	0
OTU_1068	OTU_150	-0.166319932238855	-0.128133016683313	-0.0940794763374656	-0.284220992892535	0	0	-0.0919237375128635	0	-0.327709870537221	-0.151885103108648	-0.187167219122508	0	0	-0.294706714626264	-0.220646869914849	-0.360800658880165
OTU_1178	OTU_150	0	-0.217219087655728	0	-0.0924686405608236	0	0	-0.267936339336878	0	-0.231898411498507	-0.333566934625303	-0.338638580679892	0	0	-0.124834524058609	0	-0.173340771640713
OTU_1180	OTU_150	0	-0.169985557942569	0	0	-0.150394648226359	0	-0.215724978763078	0	-0.246185827416271	0	0	-0.143261775094116	0	0	-0.142626620758489	-0.254525708138448
OTU_1009	OTU_1503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1027	OTU_1506	0	0	0	0	0	0	0	0	0	-0.260251375115294	0	0	0	0	0	-0.169717288736401
OTU_1051	OTU_1506	-0.245808147303581	0	0	0	0	-0.124836485427472	-0.0965464402297113	-0.0923960191954244	0	0	0	-0.149019166154044	-0.142372991004506	0	0	-0.0682660878722331
OTU_130	OTU_1506	0.0861475906281529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.141917449811307
OTU_15	OTU_151	0	0	0	-0.251525010719683	0	0	0.0813959878618514	0	0	0	0	0	0	0	0	0
OTU_1069	OTU_1512	0	0	0	0	0	0	0	0	0	-0.107283896748523	0	0	0	0	0	0
OTU_1369	OTU_1512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1251	OTU_1515	-0.0472500071761094	-0.16842022070619	0	-0.216290048280967	0	0	0	0	0	0	-0.0598799225836397	-0.0554439288107608	0	-0.14402892188462	0	0
OTU_1278	OTU_1524	0	0	0	0	0	0	0	0	0	0	0	-0.0997842173934519	0	0	0	-0.101645932274496
OTU_1148	OTU_1526	-0.113813709793754	-0.0805632801276794	0	0	0	0	0	0	0	0.076126992472813	0	-0.0983678276980977	0	0	0	0
OTU_1210	OTU_152	0	0.0930006444206316	0	0	0	0	0	0	0.196371675139002	0	0	0	0	0	0	0
OTU_130	OTU_152	0	0	0	0	0	0	0	0	-0.203309257303281	0	0	0	0	0	0	0
OTU_145	OTU_152	0	0	0	0	0	0	0	0	0.160148106665898	0	0	0	0	0	0.124757555389686	0
OTU_1014	OTU_1529	0	0	0	-0.10486955947997	-0.101864192531746	0	0	0	0	0	0	0	0	0	0	0
OTU_1075	OTU_1529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0833586232506057	0
OTU_1523	OTU_1529	0	0	-0.0959483783220792	-0.0712288486399987	0	0	-0.194263370502096	0	0	0	-0.172061287678434	-0.2146459459002	0	0	-0.0738141076547003	0
OTU_1469	OTU_1532	0	0	-0.173657841009235	0	0	0	0	0	0	0	0.166946924596831	0	0	0	0	0
OTU_1327	OTU_1533	0	-0.410268915778864	-0.077943474250979	0	0	-0.331490690030488	0	-0.113566029506279	0	0	-0.192086041996752	0	-0.129412035371931	0	0	-0.232178571677469
OTU_1061	OTU_1538	0	0	0	0	0	0	0	0	-0.0766019120176046	0	0	0	0	-0.0892726162108108	0	0
OTU_1292	OTU_1538	0	-0.0972283320777696	0	0	-0.0878367445865951	0	0	0	0	0	0	0	0	0	0	0
OTU_1433	OTU_1538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1259	OTU_1542	0	-0.114597308074799	0	0	0	0	0	0	0	-0.0836127649725937	0	0	0	0	0	0
OTU_13	OTU_154	-0.161184956834253	-0.119632510497869	0.0876665917165599	0	0	0	0.180863381006534	0	-0.141985797817584	0.0935599242570498	-0.231248359688352	0	0	0	0	0
OTU_1082	OTU_1548	0	0	0	0	-0.0846384529948931	0	0	0	0	0	-0.0795708636780217	0	0	0	0	-0.156883367376673
OTU_1217	OTU_1546	0	0	0	0	0	0	0	-0.0735147686145135	0	0	0	0	0	0	0	0
OTU_107	OTU_155	0	0.129370995967524	0	0	0	0	-0.195488846117603	0	0	0	0	0	0	0	0	0
OTU_1365	OTU_1555	0	0	0	0	0	-0.140409533888352	0	0	0	0	0	0	-0.239592500555977	0	-0.1107269317679	0
OTU_1533	OTU_1555	0	0	0	-0.0891339373074212	0	-0.23140256312698	0	0	0	0	0	0	-0.212154041242193	0	0	-0.138342921391763
OTU_1042	OTU_156	0	-0.077321487670762	0	0	-0.142044034049813	0	-0.0810214696846451	-0.139603737375417	0	-0.16080592480988	0	0	0	0	0	0
OTU_1090	OTU_1549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_11528	OTU_1549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1191	OTU_1549	-0.0526254041048498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1339	OTU_1549	0	0	0	0	0	0	0	0	0.0819827735358604	0	0	0	0	0	0	0
OTU_135	OTU_1549	0	0	0	0	0	0	0	0	-0.211830058265825	0	0	0	0	0	0	-0.0703854515512815
OTU_1370	OTU_15727	0	0	0	0	0	0	0	0	0	0	0.0810397184781684	0	0	0	0	0
OTU_1215	OTU_1573	-0.102338699956299	-0.261315204912349	0	-0.400624420266611	0	0	0	0	-0.360539529457061	-0.1522078450767	-0.347883618061174	0	0	-0.128686739316992	0	0
OTU_1275	OTU_1573	0	0.0966098408010471	0	0	0	-0.132979086906447	0	0	-0.0892511805631567	0	0	0	0	0	0	-0.101621808620592
OTU_1385	OTU_1573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1142	OTU_158	-0.11868626901634	0	0	0	-0.233368957925888	0	-0.115698346143521	-0.20072328705974	0	-0.142376614683796	-0.147546751063335	0	0	0	-0.123938960172473	-0.22148255388726
OTU_12	OTU_158	0	0	0	0	0	0	0	0	-0.078224591503589	0	0	0	0	0	0	0
OTU_123	OTU_158	0	0.0912558376215858	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1237	OTU_158	0	0	0	-0.0855035031042495	0	0	0	-0.105943940149151	0	-0.353849147866451	-0.33180252377442	0	0	0	-0.180298076055689	-0.176341509179389
OTU_1180	OTU_1574	-0.129085792936989	0	-0.228886754356589	0	0	0	0	0	0	-0.0919430893917204	0	-0.0978144794548624	0	0	0	0
OTU_1317	OTU_1574	0	0	0	0	0	0	0	-0.0719807498907449	0	0	0	-0.0736203541549849	0	0	-0.0838500523534129	-0.077018090353858
OTU_1461	OTU_1574	0	0	-0.0835162041383871	0	0	0	0	0	0	0	-0.103027596033608	0	0	0	0	0
OTU_1213	OTU_15831	0	0	0	-0.152583521238869	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1130	OTU_1584	0	0	0	0	0	0	0	0	0	-0.127718409738269	-0.112118061100448	0	0.0719908377459684	0	0	0
OTU_11208	OTU_15839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1005	OTU_16	-0.0837548984538538	0.124928865302732	0	0	0	0	0	-0.107338632018693	0	0	0.0847818001921089	0	0	0	0	0
OTU_1094	OTU_16	-0.101667645809522	-0.249298306999528	0	0	0	0	-0.3080771381555	-0.170253882535253	-0.173338540168104	-0.108085803771646	0	0	0	0	0	0
OTU_12	OTU_16	0	0	0	0	0	0	-0.061974946954433	0	-0.459031281440849	0	0	0	0	0	0	0
OTU_123	OTU_16	0	0.0806608947483656	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1258	OTU_16	0	0.0983332362285945	-0.0985551522091786	0	0	0	0	0	-0.122579947241097	0	0	0	0	0	0	0
OTU_13059	OTU_16	0	0.056916488139757	0	0	0	0	-0.0882000144787359	0	-0.204227744032415	0	0	0	0	0	0	-0.151048825134176
OTU_1329	OTU_16	0	-0.466547323828154	-0.262096542444104	0	-0.150117337001014	-0.0978122013451797	-0.459770504346003	0	-0.289944318180554	-0.157391382790528	-0.23365858400405	0	0	0	-0.203547867392935	-0.319201868472676
OTU_1342	OTU_16	0	-0.377436950282932	0	-0.131608299514951	0	-0.27758966291049	-0.158948374912771	0	-0.22458820946937	-0.149805497172645	-0.159455457459797	0	0	0	0	-0.246541943353666
OTU_1013	OTU_160	-0.130093284285594	0	0	0	0	0	0	-0.127594891789412	-0.267630559780015	0	-0.282712946643098	0	-0.237171574718219	-0.184924762267484	-0.490384218375349	-0.267713904711781
OTU_1035	OTU_160	0	0	0	0	0	-0.169393691704209	-0.0808901349544214	0	-0.415601599790862	-0.157187116656943	-0.284692075978819	0	0	0	0	-0.252656822344133
OTU_1258	OTU_160	0	0.0976555324248357	0	0	0	0	0	0	-0.281918722822515	0	-0.0846610619338936	0	0	0	0	0
OTU_133	OTU_160	0	0.115117990302267	0	0	0	0	0.0750708175391458	0	0	0	0.0785149259236219	0	0	0	0.0786484297031667	0
OTU_1385	OTU_160	0	0	0	0	0	0	-0.134870127327665	-0.0868202799399633	-0.1340405736083	0	0.0812805485528153	0	0	0	-0.173541641129367	0
OTU_1386	OTU_160	0	0.139040221900645	0	0	0	-0.118361619106673	0.0792319701244901	0	0.0871182714339085	0	0	0	0	0	-0.0818225823489142	0
OTU_141	OTU_160	0	0	0	0	0	0	0	0	-0.0932227422146812	0	0.0733869825039958	0	0	0	0.0770160446488133	0
OTU_1441	OTU_160	0	0	0	0	0	0	-0.109217581343093	0	0	0	-0.0978731599437422	0	0	0	0	0
OTU_1138	OTU_1603	-0.101488007071246	-0.0742582108377445	0	0	-0.124009393244356	0	0	0	0	0	0	0	0	0	-0.107928256128883	-0.118348554174312
OTU_1067	OTU_1611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_108	OTU_1611	-0.171548618923084	0	0	0	-0.328090910655846	0	0	0	0	-0.167266923288486	0	0	0	-0.228360997600011	-0.0825712571529428	0
OTU_1092	OTU_1611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1225	OTU_1611	-0.113037610054766	0	0	0	0	0	0	0	0	-0.109479781911206	0	0	0	0	0	0
OTU_1268	OTU_1611	0	0	-0.11572536930163	0	-0.14734694521698	0	0	0	0	0	0	0	0	0	0	0
OTU_1291	OTU_1611	0	0	-0.123736239385731	0	-0.161662089685603	0	0	0	0	0	0	0	0	0	0	0
OTU_1362	OTU_1611	0	0	0	0	-0.147890501035831	0	0	0	0	0	0	0	0	-0.0644673122081018	0	0
OTU_13219	OTU_16128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1370	OTU_1622	0	0	0	0	0	0	0	0	0	0	-0.180008186538305	0	0	0	0	0
OTU_1044	OTU_1623	0	0	0	0	0	0	0	0	0	-0.0746125052412927	0	0	0	0	-0.0925480666060171	0
OTU_1136	OTU_1623	0	0	0	0	-0.126917584894021	0	0	0	0	0	0	0	0	0	0	0
OTU_1424	OTU_1623	0	0	0	0	0	0	0	0	0	0	0	-0.191743871297857	0	0	0	0
OTU_15831	OTU_1623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_104	OTU_1626	-0.107371668690598	0	-0.214472448925553	0	-0.393346330181037	0	-0.238498401590941	-0.123533117541873	0	-0.359514926436184	-0.145620434489874	0	-0.223333483604923	0	-0.258746553683097	-0.191973816898643
OTU_110	OTU_1626	0	-0.222743362390369	0	-0.19776027042107	-0.0781177686007761	0	-0.153027426926923	0	0	0	-0.100558621860697	0	-0.168029374612265	0	-0.175768738864462	-0.168424297353904
OTU_12	OTU_1626	0	-0.173932652500219	0	0	-0.123519151761151	0	-0.140400313273179	-0.193104031999562	0	-0.131107333774684	-0.10359569764969	0	-0.154531248831779	0	-0.179247965246607	-0.247070712419049
OTU_123	OTU_1626	0	-0.296693589204015	0	-0.132311761580328	-0.197231040311303	0	-0.220010001048984	-0.157801502399044	-0.132523154740919	-0.225749302542409	0	0	-0.253951266740095	0	-0.197502962800085	-0.229347311370751
OTU_1255	OTU_1626	0	-0.281662447264878	0	0	0	0	-0.305947603897473	-0.164129852212415	-0.379133920132941	-0.49874562553288	-0.291228554519462	0	0	0	-0.379762927025585	-0.309676416633138
OTU_133	OTU_1626	0	-0.298594166261511	0	-0.247242281884043	-0.210481086897455	0	-0.298299633866082	-0.105673599115561	-0.196584300013068	-0.224021114063374	-0.183833979428604	0	-0.179585100544928	0	-0.279763900259005	-0.180773136437676
OTU_1385	OTU_1626	0	-0.122409645073531	0	0	-0.110104045533367	0	0	0	0	-0.115687664442614	-0.196299258700201	0	-0.12380400325574	0	0	-0.20663300388892
OTU_1112	OTU_1629	0	0	0	0	0	0	0	0	0	0	-0.281752096572082	0	0	-0.0910994323381069	-0.191293664469805	0
OTU_100	OTU_163	0	-0.212237488602284	0	0	0	0	-0.285841563415281	0	-0.783720099306923	-0.183312162928772	-0.635155941624859	0	0	0	0	0
OTU_1013	OTU_163	0	0	0	0	0	0	0	0	-0.163982957887661	0	-0.24480734339814	0	-0.113479568818553	-0.0885724765494558	-0.315483501708781	-0.198611909419042
OTU_104	OTU_163	-0.10898189828958	0	-0.227202050707728	-0.148605945154247	0	0	0	0	-0.537393297572836	0	0	0	0	0	0	0
OTU_158	OTU_163	0	0.0852720768374526	0	0	0	0	0	0	-0.144173236067092	0	0.0721972164362784	0	0	0	0	0
OTU_1626	OTU_163	0	-0.24221481250633	0	-0.206063280710553	-0.151982070678415	0	-0.227170226257062	-0.127315086021978	-0.306031809795178	-0.202484098220349	-0.178084068465813	0	-0.0915347821031655	0	-0.19315633139821	-0.200095155412797
OTU_1066	OTU_1633	0	0	0	0	0	0	-0.115910937644026	-0.160281523395788	0	0	-0.109489548376089	-0.0892708803988275	0	0	0	0
OTU_1046	OTU_164	0	-0.103314391469283	0	0	0	0	0	0	-0.144611784163371	0.0790648226844869	0	0	0	0	0	0
OTU_1342	OTU_1648	0	0	0	0	0	0	0	0	0	-0.12600885276148	0	0	-0.0692359259210871	0	0	0
OTU_1158	OTU_165	0	0	0	0	-0.229974013502593	0	0	0	-0.34819747177124	0	-0.153698531745901	0	0	0	-0.220906720340819	0
OTU_117	OTU_165	0.083383502949664	0.115813748154909	-0.102721512715569	0	0	0	0.0887652165455517	0	0.189308229793796	0.0840404997972478	0.105260678163847	0	0	-0.107020486194781	0.128222713688245	0
OTU_1238	OTU_165	0	0	-0.118094770094922	-0.10698502826486	0	0	0	-0.0834760010998079	-0.292151379615574	-0.203179912856071	-0.202780470228724	0	0	0	-0.256443634161537	-0.10550131217569
OTU_1385	OTU_165	0	0	0	0	0	0	-0.128551595505373	0	-0.0884910767012926	0	0.0864429116745554	0	0	0	-0.183507633116616	0
OTU_1441	OTU_165	0	0	0	0	-0.18121354581458	0	-0.116967416911224	0	0	0	-0.101807391027099	0	0	0	0	0
OTU_151	OTU_165	0	0.120858358581259	0	-0.136146676358184	0	0	0.0809831999585345	0	0	0	0	0	0	0	0	0
OTU_158	OTU_165	0	0.0921971858643549	0	0	0	0	0	0	-0.205891235414665	0.0863332791751476	0.0782753395602106	0	0	0	0	0
OTU_160	OTU_165	0	0.122749852873581	0	0	0	0	0	0	0.20074648072964	0	0.0982091392241127	0	0	0	0.117411838565844	0
OTU_1424	OTU_1659	0	0	0	0	0	0	0	0	0	0	-0.0767492295928145	0	0	0	0	0
OTU_1020	OTU_166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0861125927709776
OTU_1120	OTU_1667	0	0	0	0	0	0	0	0	-0.194263640155282	0	-0.314730845979051	-0.20737299952726	0	-0.143524941029667	0	0
OTU_1248	OTU_1667	0	0	0	0	0	0	0	0	0	0	-0.145637252780918	0	0	0	0	0
OTU_1180	OTU_1668	0	-0.0781701050181484	0	0	0	0	0	0	0	0	0	-0.0854812779829685	0	0	0	-0.103594378196295
OTU_1261	OTU_1668	0	-0.104339431444631	-0.0781446836519015	0	0	0	-0.0650106131554425	-0.0801741666473978	0	0	0	0	0	0	0	-0.0836736798247059
OTU_1317	OTU_1668	-0.16485844375963	0	-0.141872947277116	0	0	0	0	0	0	-0.0931558034794474	0	0	0	0	-0.0648936420964528	-0.123673261628384
OTU_1461	OTU_1668	-0.135147019391609	0	0	0	0	0	0	0	0	-0.0694809550656534	0	0	0	0	0	0
OTU_150	OTU_1668	0	0	0	0	0	0	0	0	-0.148025658789532	0	-0.258722105839455	0	0	0	0	0
OTU_1574	OTU_1668	-0.121080890099525	0	-0.154854610945086	0	0	0	0	0	0	-0.0801750253389705	-0.102559694066179	0	0	0	0	0
OTU_123	OTU_1671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_126	OTU_1671	0	-0.0651965255812034	0	0	-0.121933984857168	0	-0.113318483431849	0	-0.294529431147119	-0.111428536384197	-0.187717908009679	0	0	0	0	0
OTU_165	OTU_167	0	-0.0935329878179125	0	0	0	0	0	0	-0.539591995010122	0	-0.0840418728360421	0	0	0	0	0
OTU_1109	OTU_1675	0	0	0	0	0	0	0	0	-0.0887097609388328	0	0	0	0	-0.128686513901579	0	0
OTU_12314	OTU_1676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_12739	OTU_1677	0	0	-0.141796870564803	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1282	OTU_1677	0	0	-0.0942782063816305	0	0	0	-0.153003613305768	0	0	0	0	0	0	0	0	0
OTU_1639	OTU_1677	0	0	-0.159596409605781	0	0	0	-0.135174488735898	0	0	0	0	0	0	-0.104947346222024	0	0
OTU_1291	OTU_1678	0	0	-0.0887508390752689	0	0	0	0	0	0	0	0	0	0	-0.110736075495737	0	0
OTU_1044	OTU_1679	0	0	0	-0.0942777792010236	-0.083240871296315	0	0	-0.136695741934317	0	-0.0727872376170743	0	0	0	-0.067907083410175	-0.0953126474226804	0
OTU_11528	OTU_1679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1335	OTU_1679	-0.0885803706829976	0	0	0	0	0	-0.0804868563976631	0	0	0	0	0	0	0	0	0
OTU_1006	OTU_168	0	-0.16153774479942	0	0	0	0	0	0	0	-0.139333910901156	0	0	0	0	-0.108229148980799	-0.102499892663491
OTU_139	OTU_168	0	0	0	0	0	0	-0.232795997139953	0	-0.307110599320801	0.130457112363444	-0.092225017186535	-0.08345113743383	0	0	0	0.107470955103002
OTU_1032	OTU_1688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1107	OTU_1688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1007	OTU_169	0	-0.259195468426399	0	0	-0.0723175984035493	-0.266614193814853	-0.110620011826556	-0.115341970616006	0	-0.104682807923606	-0.26310601575191	0	0	0	0	0
OTU_1193	OTU_169	0	0	0	0	-0.114706835647399	0	-0.0698065646149048	0	0	0	-0.194042715801829	0	0	0	-0.0948515530573331	-0.197836551527916
OTU_1368	OTU_169	0	-0.106129510806616	0	0	0	0	0	0	0	0	-0.0828458185178235	0	0	0	-0.146438497336268	-0.114587773608304
OTU_1276	OTU_1695	-0.131145613803926	0	-0.175452605195108	0	0	0	0	0	0	-0.0867210959138565	0	0	0	0	0	-0.12495022679256
OTU_1345	OTU_17	0	-0.17472649991532	0	0	0	-0.0919333316396141	0	0	-0.150314937205528	0	-0.0969573016775174	0	0	0	0	0
OTU_1406	OTU_170	0	0	0	0	0	0	0	0	0	-0.218484948085812	-0.165656052300635	0	0	0	-0.194358383562835	0
OTU_1511	OTU_170	0	-0.176936012762754	0	0	0	0	-0.0972089852503663	0	0	-0.280660535920833	0	0	0	0	-0.250599175266956	-0.0786918934118127
OTU_152	OTU_170	0	0	0	0	0	0	0	0	0	0	0.0896813629835197	0	0	0	0.102490012484565	0.0767340375294671
OTU_16042	OTU_16756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_146	OTU_1702	-0.137343741044108	0	-0.135194245633422	-0.0872176328713551	-0.20088317763769	0	-0.135656980352212	0	0	-0.145150505393312	-0.0737516168514598	0	0	0	-0.0935221696160979	0
OTU_15831	OTU_1704	0	0	-0.17545650047355	0	0	-0.169518265339288	0	-0.123991066383511	0	0	0	0	0	0	0	0
OTU_1667	OTU_1707	0	0	0	0	0	0	0	0	0	0	-0.11656245785872	0	0	0	0	0
OTU_11304	OTU_1709	0	0	-0.140400454346933	0	0	0	0	0	0	0	0	-0.243688627617748	0	0	0	0
OTU_1067	OTU_171	0	0	0	0	0	0	-0.0876203539153081	0	0	0	-0.22836227485367	0	0	0	0	0
OTU_1049	OTU_1710	0	0	0	0	0	-0.163675126718849	0	-0.19077018349196	0	-0.0891809275802873	-0.0884292408974789	0	-0.110154264720309	0	-0.0808132705998199	0
OTU_1039	OTU_1716	0	0	-0.23496313472596	0	0	-0.118725096531939	0	-0.0877677375516283	0	0	-0.277670301734547	0	0	0	0	0
OTU_16	OTU_1716	-0.133112252185049	-0.37629188160779	-0.259976039837176	0	0	-0.209911630031451	-0.369580982112018	-0.0768865311501721	-0.123143156380753	-0.146687525290336	-0.252580331275525	0	0	0	-0.140630462878217	-0.0839337233674963
OTU_10	OTU_172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1159	OTU_172	0	0	0	0	0	0	-0.212225690504344	0	0	0	0	0	0	0	-0.0782020094560698	0
OTU_12	OTU_172	0	0	-0.0878119637628102	0	0	0	-0.16268622617829	0	-0.109912647221234	0	0	0	0	0	-0.0844425319243251	0
OTU_123	OTU_172	0	0.0523422019813656	0	0	-0.0818064772492665	0	-0.263449644630836	0	0	0	0	0	0	0	-0.10171768009595	-0.0464065074866448
OTU_126	OTU_172	0	0.078892035378716	0	0	0	0	-0.602360207470955	0	-0.252603181683201	-0.161839504193793	-0.110923870582242	0	0	0	-0.322154906986617	-0.144879041503036
OTU_1329	OTU_172	0	-0.426974793253708	0	0	0	0	0	0	0	-0.0815662102789629	-0.0933561760464772	0	0	0	0	0
OTU_1342	OTU_172	0	-0.347513619342754	0	-0.102584792843294	0	-0.154098767202874	0	0	0	-0.0781392213910002	0	0	0	0	0	0
OTU_1384	OTU_172	0	-0.100481124453511	0	0	0	-0.0815560784152207	0	0	0	0	-0.0971371762519023	0	0	-0.155009853530634	0	0
OTU_146	OTU_172	0	0	-0.0866816890780645	0	-0.125164504454653	0	-0.217668786490967	0	0	0	0	0	0	0	-0.102340168899445	0
OTU_16	OTU_172	0	0.0721361571660175	-0.111212530409334	0	0	0	-0.470954520723232	-0.0732307016871633	-0.0868559419962251	0	0	0	0	0	-0.127826437453774	-0.0669592290409461
OTU_1716	OTU_172	-0.0964002061353206	-0.335713790486148	0	0	0	-0.102155454705383	0	0	0	-0.0732982366963931	-0.101866123086229	0	0	0	0	0
