"name","Degree","Local_Clustering_Coefficient","Betweenness_Centrality","Closeness_Centrality","Eigenvector_Centrality","PageRank","K_core","Zi","Pi","type"
"OTU_1175",1,0,0,1.23122908579255,0,0.00173310225303281,1,0,0,"Peripherals"
"OTU_1176",1,0,0,0.247455531741115,5.50643960082702e-18,0.0011979927870207,1,-0.5,0,"Peripherals"
"OTU_1186",2,1,0,0.0010816112042284,0.00421831172468376,0.00132830635589069,2,-0.231059262285517,0,"Peripherals"
"OTU_119",1,0,0,0.191667960994648,0,0.00125312060086783,1,-0.866025403784439,0,"Peripherals"
"OTU_1191",3,0.666666666666667,6,0.0146720832679286,5.92741587774253e-17,0.00144902512112486,3,-0.263727548465005,0,"Peripherals"
"OTU_1197",1,0,0,0.203357024711859,5.81494301948049e-18,0.00123055302494401,1,-0.866025403784439,0,"Peripherals"
"OTU_120",2,0,175,0.000705587710520345,4.85858939543397e-08,0.00196781849618633,1,0.100560228473099,0,"Peripherals"
"OTU_1201",1,0,0,0.00124657579934985,0.026916596108169,0.000670271411636145,1,-0.859144007601605,0,"Peripherals"
"OTU_1218",1,0,0,1.20512166918186,0,0.00173310225303414,1,0,0,"Peripherals"
"OTU_123",14,0.32967032967033,674,0.00163717478453321,0.762086366731042,0.00464061958810707,5,2.0034660681466,0,"Peripherals"
"OTU_1231",1,0,0,0.247153166891538,4.61338722197023e-19,0.00120086951967899,1,-0.5,0,"Peripherals"
"OTU_1241",1,0,0,0.0815707819128925,3.92583313758323e-18,0.00113956143291802,1,-1.29099444873581,0,"Peripherals"
"OTU_1249",2,1,0,0.00116211906977122,0.0245548519096808,0.0010408473164753,2,-0.638943232544051,0,"Peripherals"
"OTU_1259",6,0.133333333333333,2903,0.00150795106077825,0.00302580295448122,0.00332971953010577,2,0.699634973222683,0.444444444444444,"Peripherals"
"OTU_126",10,0.222222222222222,789,0.00149283566583918,0.36562160924868,0.00386481830738523,4,1.12266296791638,0,"Peripherals"
"OTU_1262",6,0.2,195,0.0208966308344015,4.557399943736e-17,0.00348674422429342,3,2.2996655275195,0,"Peripherals"
"OTU_1264",1,0,0,0.193922684638648,6.94929633537457e-18,0.00122417602768137,1,-0.866025403784439,0,"Peripherals"
"OTU_1275",2,0,16,0.0153412121973295,4.01999852446949e-18,0.00191255333778369,1,-0.0981691815623253,0,"Peripherals"
"OTU_1276",1,0,0,1.22955387711186,1.28404891884059e-18,0.00173310225303414,1,0,0,"Peripherals"
"OTU_1296",1,0,0,1.23887274144382,8.05517861514208e-19,0.00173310225303414,1,0,0,"Peripherals"
"OTU_1297",3,0.333333333333333,175,0.00142154293885647,0.149602445868762,0.00140602285399347,2,-0.418742457486497,0,"Peripherals"
"OTU_130",4,0.333333333333333,4,0.199914018754364,1.53820985447608e-17,0.00286011892333523,2,1.37620470640795,0,"Peripherals"
"OTU_1301",1,0,0,1.23115834715312,1.26202971838006e-18,0.00173310225303414,1,0,0,"Peripherals"
"OTU_1309",1,0,0,1.22574762176201,0,0.00173310225303414,1,0,0,"Peripherals"
"OTU_131",1,0,0,1.20375397795769,0,0.00173310225303414,1,0,0,"Peripherals"
"OTU_1322",1,0,0,0.00123878621934815,0.000317725520314535,0.00073192342144467,1,-0.822071093536653,0,"Peripherals"
"OTU_1326",1,0,0,0.205373394494718,3.45688336744288e-18,0.00120605181227414,1,-0.866025403784439,0,"Peripherals"
"OTU_1327",1,0,0,1.23571318632408,0,0.00173310225303281,1,0,0,"Peripherals"
"OTU_1329",2,0,2,0.30250740221409,5.07646658741886e-18,0.00225673836779871,1,0.866025403784439,0,"Peripherals"
"OTU_133",1,0,0,0.00133384486496743,0.0586534027913002,0.000565512741320725,1,-0.859144007601605,0,"Peripherals"
"OTU_1330",2,0,2,0.306875975158065,1.40323150287848e-18,0.00226015269379215,1,0.866025403784439,0,"Peripherals"
